id	file	line	kind	context	stated_status	severity	ledger_disposition	ledger_source
DEF2-B-2	docs/planning/round2/DEF2-laneB.md	173	DEF	ref		P1	FIXED	docs/planning/round2/INTEGRATION2.md
GATE-IE-03	docs/planning/round2/DEF2-laneB.md	173	GATE	ref				
GATE-SO-1	docs/planning/round2/DEF2-laneB.md	173	GATE	ref				
GATE-MAP-3	docs/planning/round2/DEF2-laneB.md	174	GATE	ref				
GATE-002	docs/planning/round2/DEF2-laneB.md	178	GATE	ref				
GATE-003	docs/planning/round2/DEF2-laneB.md	178	GATE	ref				
GATE-003	docs/planning/round2/DEF2-laneB.md	178	GATE	ref				
GATE-004	docs/planning/round2/DEF2-laneB.md	179	GATE	ref				
GATE-001	docs/planning/round2/DEF2-laneB.md	181	GATE	ref				
GATE-016	docs/planning/round2/DEF2-laneB.md	181	GATE	ref				
GATE-005	docs/planning/round2/DEF2-laneB.md	182	GATE	ref				
GATE-017	docs/planning/round2/DEF2-laneB.md	182	GATE	ref				
GATE-006	docs/planning/round2/DEF2-laneB.md	183	GATE	ref				
DEF2-B-1	docs/planning/round2/DEF2-laneB.md	185	DEF	ref	Tier:T0;Tier:T3	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-B-12	docs/planning/round2/DEF2-laneB.md	186	DEF	ref	Tier:T0	P2	FIXED	docs/planning/round2/INTEGRATION2.md
UNK-01	docs/planning/round2/DEF2-laneB.md	196	UNK	ref				
UNK-MAP-1	docs/planning/round2/DEF2-laneB.md	196	UNK	ref				
UNK-1	docs/planning/round2/DEF2-laneB.md	198	UNK	ref				
UNK-1	docs/planning/round2/DEF2-laneB.md	198	UNK	ref				
UNK-01	docs/planning/round2/DEF2-laneB.md	199	UNK	ref				
UNK-MCP-01	docs/planning/round2/DEF2-laneB.md	199	UNK	ref				
UNK-MAP-1	docs/planning/round2/DEF2-laneB.md	199	UNK	ref				
GATE-007	docs/planning/round2/DEF2-laneC.md	13	GATE	ref				
REQ-CI-COST	docs/planning/round2/DEF2-laneC.md	14	REQ	ref				
GATE-SB-1	docs/planning/round2/DEF2-laneC.md	15	GATE	ref				
UNK-1	docs/planning/round2/DEF2-laneC.md	16	UNK	ref				
DEF2-C-12	docs/planning/round2/DEF2-laneC.md	17	DEF	ref		P2	FIXED	docs/planning/round2/INTEGRATION2.md
REQ-BU-7	docs/planning/round2/DEF2-laneC.md	18	REQ	ref				
REQ-BU-4	docs/planning/round2/DEF2-laneC.md	20	REQ	ref				
REQ-BU-4	docs/planning/round2/DEF2-laneC.md	22	REQ	ref				
GATE-DW-2	docs/planning/round2/DEF2-laneC.md	24	GATE	ref				
GATE-005	docs/planning/round2/DEF2-laneC.md	24	GATE	ref				
REQ-DW-6	docs/planning/round2/DEF2-laneC.md	24	REQ	ref				
GATE-MEM-2	docs/planning/round2/DEF2-laneC.md	31	GATE	ref				
GATE-RAG-1	docs/planning/round2/DEF2-laneC.md	31	GATE	ref				
REQ-SEARCH-06	docs/planning/round2/DEF2-laneC.md	31	REQ	ref				
GATE-MEM-2	docs/planning/round2/DEF2-laneC.md	32	GATE	ref				
UNK-2	docs/planning/round2/DEF2-laneC.md	32	UNK	ref				
GATE-MEM-2	docs/planning/round2/DEF2-laneC.md	34	GATE	ref				
GATE-RAG-1	docs/planning/round2/DEF2-laneC.md	34	GATE	ref				
GATE-RAG-4	docs/planning/round2/DEF2-laneC.md	34	GATE	ref				
REQ-SEARCH-06	docs/planning/round2/DEF2-laneC.md	34	REQ	ref				
GATE-BU-4	docs/planning/round2/DEF2-laneC.md	35	GATE	ref				
DEF2-C-10	docs/planning/round2/DEF2-laneC.md	35	DEF	ref		P2	FIXED	docs/planning/round2/INTEGRATION2.md
UNK-1	docs/planning/round2/DEF2-laneC.md	36	UNK	ref				
UNK-6	docs/planning/round2/DEF2-laneC.md	37	UNK	ref				
GATE-DW-1	docs/planning/round2/DEF2-laneC.md	38	GATE	ref				
GATE-SB-1	docs/planning/round2/DEF2-laneC.md	39	GATE	ref				
GATE-BU-1	docs/planning/round2/DEF2-laneC.md	39	GATE	ref				
GATE-SEARCH-04	docs/planning/round2/DEF2-laneC.md	39	GATE	ref				
GATE-CUA-03	docs/planning/round2/DEF2-laneC.md	39	GATE	ref				
DEF2-C-1	docs/planning/round2/DEF2-laneC.md	44	DEF	def	P1	P1	FIXED	docs/planning/round2/INTEGRATION2.md
GATE-DW-1	docs/planning/round2/DEF2-laneC.md	45	GATE	ref				
GATE-DW-1	docs/planning/round2/DEF2-laneC.md	46	GATE	ref				
GATE-DW-4	docs/planning/round2/DEF2-laneC.md	46	GATE	ref				
GATE-005	docs/planning/round2/DEF2-laneC.md	47	GATE	ref				
GATE-DW-2	docs/planning/round2/DEF2-laneC.md	48	GATE	ref				
GATE-DW-1	docs/planning/round2/DEF2-laneC.md	49	GATE	ref				
GATE-DW-4	docs/planning/round2/DEF2-laneC.md	49	GATE	ref				
GATE-005	docs/planning/round2/DEF2-laneC.md	50	GATE	ref				
DEF2-C-2	docs/planning/round2/DEF2-laneC.md	52	DEF	def	P1	P1	FIXED	docs/planning/round2/INTEGRATION2.md
GATE-014	docs/planning/round2/DEF2-laneC.md	53	GATE	ref				
GATE-014	docs/planning/round2/DEF2-laneC.md	54	GATE	ref				
GATE-016	docs/planning/round2/DEF2-laneC.md	54	GATE	ref				
GATE-016	docs/planning/round2/DEF2-laneC.md	55	GATE	ref				
GATE-002	docs/planning/round2/DEF2-laneC.md	56	GATE	ref				
GATE-018	docs/planning/round2/DEF2-laneC.md	56	GATE	ref				
GATE-018	docs/planning/round2/DEF2-laneC.md	56	GATE	ref				
GATE-018	docs/planning/round2/DEF2-laneC.md	57	GATE	ref	Decl:load-bearing			
GATE-008	docs/planning/round2/DEF2-laneC.md	59	GATE	ref				
GATE-018	docs/planning/round2/DEF2-laneC.md	61	GATE	ref				
GATE-008	docs/planning/round2/DEF2-laneC.md	61	GATE	ref				
GATE-018	docs/planning/round2/DEF2-laneC.md	62	GATE	ref	Decl:load-bearing			
DEF2-C-3	docs/planning/round2/DEF2-laneC.md	65	DEF	def	P1	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-C-4	docs/planning/round2/DEF2-laneC.md	71	DEF	def	P1	P1	FIXED	docs/planning/round2/INTEGRATION2.md
CLAIM-DW-12	docs/planning/round2/DEF2-laneC.md	71	CLAIM	ref	P1			
DEF2-C-5	docs/planning/round2/DEF2-laneC.md	77	DEF	def	P1	P1	FIXED	docs/planning/round2/INTEGRATION2.md
GATE-CUA-03	docs/planning/round2/DEF2-laneC.md	78	GATE	ref				
GATE-CUA-04	docs/planning/round2/DEF2-laneC.md	78	GATE	ref				
GATE-CUA-03	docs/planning/round2/DEF2-laneC.md	79	GATE	ref				
GATE-CUA-04	docs/planning/round2/DEF2-laneC.md	80	GATE	ref				
GATE-008	docs/planning/round2/DEF2-laneC.md	80	GATE	ref				
GATE-008	docs/planning/round2/DEF2-laneC.md	81	GATE	ref				
GATE-008	docs/planning/round2/DEF2-laneC.md	82	GATE	ref				
GATE-008	docs/planning/round2/DEF2-laneC.md	83	GATE	ref				
DEF2-C-6	docs/planning/round2/DEF2-laneC.md	86	DEF	def	P1	P1	FIXED	docs/planning/round2/INTEGRATION2.md
GATE-CUA-04	docs/planning/round2/DEF2-laneC.md	87	GATE	ref				
GATE-008	docs/planning/round2/DEF2-laneC.md	89	GATE	ref				
GATE-008	docs/planning/round2/DEF2-laneC.md	90	GATE	ref				
DEF2-C-7	docs/planning/round2/DEF2-laneC.md	93	DEF	def	P1	P1	FIXED	docs/planning/round2/INTEGRATION2.md
GATE-SEARCH-01	docs/planning/round2/DEF2-laneC.md	94	GATE	ref				
GATE-SEARCH-04	docs/planning/round2/DEF2-laneC.md	95	GATE	ref				
GATE-014	docs/planning/round2/DEF2-laneC.md	96	GATE	ref				
GATE-SEARCH-01	docs/planning/round2/DEF2-laneC.md	96	GATE	ref				
DEF2-C-8	docs/planning/round2/DEF2-laneC.md	98	DEF	def	P1	P1	FIXED	docs/planning/round2/INTEGRATION2.md
UNK-BU-2	docs/planning/round2/DEF2-laneC.md	98	UNK	ref	P1			
UNK-BU-2	docs/planning/round2/DEF2-laneC.md	101	UNK	ref				
DEF2-C-9	docs/planning/round2/DEF2-laneC.md	108	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
GATE-DW-1	docs/planning/round2/DEF2-laneC.md	109	GATE	ref				
GATE-DW-2	docs/planning/round2/DEF2-laneC.md	110	GATE	ref				
GATE-DW-1	docs/planning/round2/DEF2-laneC.md	110	GATE	ref				
GATE-005	docs/planning/round2/DEF2-laneC.md	110	GATE	ref				
DEF2-C-10	docs/planning/round2/DEF2-laneC.md	112	DEF	def	P2;Tier:T3	P2	FIXED	docs/planning/round2/INTEGRATION2.md
UNK-BU-1	docs/planning/round2/DEF2-laneC.md	115	UNK	ref				
DEF2-C-11	docs/planning/round2/DEF2-laneC.md	119	DEF	def	P2;Decl:load-bearing	P2	FIXED	docs/planning/round2/INTEGRATION2.md
GATE-RAG-1	docs/planning/round2/DEF2-laneC.md	121	GATE	ref	Decl:load-bearing			
GATE-RAG-1	docs/planning/round2/DEF2-laneC.md	124	GATE	ref	Decl:load-bearing			
DEF2-C-12	docs/planning/round2/DEF2-laneC.md	127	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
REQ-2	docs/planning/round2/DEF2-laneC.md	127	REQ	ref	P2			
GATE-007	docs/planning/round2/DEF2-laneC.md	128	GATE	ref				
REQ-2	docs/planning/round2/DEF2-laneC.md	132	REQ	ref				
REQ-2	docs/planning/round2/DEF2-laneC.md	133	REQ	ref				
DEF2-C-13	docs/planning/round2/DEF2-laneC.md	136	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
CLAIM-SEARCH-05	docs/planning/round2/DEF2-laneC.md	136	CLAIM	ref	P2			
GATE-007	docs/planning/round2/DEF2-laneD.md	12	GATE	ref				
GATE-001	docs/planning/round2/DEF2-laneD.md	15	GATE	ref				
GATE-RL-01	docs/planning/round2/DEF2-laneD.md	19	GATE	ref				
DEF2-D-1	docs/planning/round2/DEF2-laneD.md	27	DEF	def	P1	P1	FIXED	docs/planning/round2/INTEGRATION2.md
GATE-VA-1	docs/planning/round2/DEF2-laneD.md	28	GATE	ref				
GATE-VA-2	docs/planning/round2/DEF2-laneD.md	31	GATE	ref	RETIRED			
GATE-VA-3	docs/planning/round2/DEF2-laneD.md	31	GATE	ref	RETIRED			
GATE-013	docs/planning/round2/DEF2-laneD.md	31	GATE	ref	RETIRED			
GATE-VA-1	docs/planning/round2/DEF2-laneD.md	32	GATE	ref				
GATE-VA-4	docs/planning/round2/DEF2-laneD.md	32	GATE	ref				
GATE-VA-2	docs/planning/round2/DEF2-laneD.md	33	GATE	ref				
GATE-013	docs/planning/round2/DEF2-laneD.md	33	GATE	ref				
DEF2-D-2	docs/planning/round2/DEF2-laneD.md	36	DEF	def	P1	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-D-3	docs/planning/round2/DEF2-laneD.md	43	DEF	def	P1	P1	FIXED	docs/planning/round2/INTEGRATION2.md
REQ-CI-COST	docs/planning/round2/DEF2-laneD.md	44	REQ	ref				
UNK-04	docs/planning/round2/DEF2-laneD.md	45	UNK	ref				
GATE-007	docs/planning/round2/DEF2-laneD.md	45	GATE	ref				
DEF2-D-4	docs/planning/round2/DEF2-laneD.md	50	DEF	def	P1	P1	FIXED	docs/planning/round2/INTEGRATION2.md
UNK-4	docs/planning/round2/DEF2-laneD.md	52	UNK	ref				
DEF2-D-3	docs/planning/round2/DEF2-laneD.md	53	DEF	ref		P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-D-5	docs/planning/round2/DEF2-laneD.md	61	DEF	def	P2;Tier:T2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-D-6	docs/planning/round2/DEF2-laneD.md	67	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-D-7	docs/planning/round2/DEF2-laneD.md	74	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-D-8	docs/planning/round2/DEF2-laneD.md	80	DEF	def	P2;Tier:T0	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-D-9	docs/planning/round2/DEF2-laneD.md	85	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-D-10	docs/planning/round2/DEF2-laneD.md	92	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-D-11	docs/planning/round2/DEF2-laneD.md	97	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
GATE-OBS-SEMCONV	docs/planning/round2/DEF2-laneD.md	98	GATE	ref	RETIRED			
GATE-OBS-COMPLETE	docs/planning/round2/DEF2-laneD.md	98	GATE	ref	RETIRED			
GATE-010	docs/planning/round2/DEF2-laneD.md	98	GATE	ref	RETIRED			
GATE-OBS-INGEST	docs/planning/round2/DEF2-laneD.md	99	GATE	ref				
GATE-OBS-PRICE	docs/planning/round2/DEF2-laneD.md	99	GATE	ref				
GATE-010	docs/planning/round2/DEF2-laneD.md	100	GATE	ref				
GATE-OBS-SEMCONV	docs/planning/round2/DEF2-laneD.md	100	GATE	ref				
GATE-OBS-COMPLETE	docs/planning/round2/DEF2-laneD.md	100	GATE	ref				
DEF2-D-12	docs/planning/round2/DEF2-laneD.md	102	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
REQ-CI-COST	docs/planning/round2/DEF2-laneD.md	102	REQ	ref	P2			
DEF2-D-13	docs/planning/round2/DEF2-laneD.md	108	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
REQ-CI-COST	docs/planning/round2/DEF2-laneD.md	108	REQ	ref	P2			
DEF2-D-14	docs/planning/round2/DEF2-laneD.md	113	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-D-15	docs/planning/round2/DEF2-laneD.md	118	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
REQ-CI-COST	docs/planning/round2/DEF2-laneD.md	118	REQ	ref	P2			
DEF2-D-16	docs/planning/round2/DEF2-laneD.md	122	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-D-17	docs/planning/round2/DEF2-laneD.md	127	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-D-18	docs/planning/round2/DEF2-laneD.md	131	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
UNK-VA-5	docs/planning/round2/DEF2-laneD.md	132	UNK	ref				
CLAIM-01	docs/planning/round2/DEF2-laneD.md	140	CLAIM	ref				
CLAIM-01	docs/planning/round2/DEF2-laneD.md	140	CLAIM	ref				
CLAIM-1	docs/planning/round2/DEF2-laneD.md	140	CLAIM	ref				
REQ-01	docs/planning/round2/DEF2-laneD.md	141	REQ	ref				
UNK-1	docs/planning/round2/DEF2-laneD.md	141	UNK	ref				
GATE-EH-1	docs/planning/round2/DEF2-laneD.md	142	GATE	ref				
GATE-VA-1	docs/planning/round2/DEF2-laneD.md	142	GATE	ref				
GATE-VDB-01	docs/planning/round2/DEF2-laneD.md	150	GATE	ref				
GATE-011	docs/planning/round2/DEF2-laneD.md	151	GATE	ref				
DEF2-E-1	docs/planning/round2/DEF2-laneE.md	18	DEF	def	P2;ADMISSIBLE;CONTESTED;Tier:T0;Tier:T3;Tier:T1;Tier:T2;Conf:High;Conf:Medium;Conf:Low	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-E-2	docs/planning/round2/DEF2-laneE.md	20	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
CLAIM-01	docs/planning/round2/DEF2-laneE.md	26	CLAIM	ref				
CLAIM-09	docs/planning/round2/DEF2-laneE.md	26	CLAIM	ref				
CLAIM-12	docs/planning/round2/DEF2-laneE.md	26	CLAIM	ref				
CLAIM-01	docs/planning/round2/DEF2-laneE.md	27	CLAIM	ref				
CLAIM-06	docs/planning/round2/DEF2-laneE.md	27	CLAIM	ref				
CLAIM-13	docs/planning/round2/DEF2-laneE.md	27	CLAIM	ref				
CLAIM-2	docs/planning/round2/DEF2-laneE.md	28	CLAIM	ref				
CLAIM-6	docs/planning/round2/DEF2-laneE.md	28	CLAIM	ref				
CLAIM-9	docs/planning/round2/DEF2-laneE.md	28	CLAIM	ref				
CLAIM-EH-04	docs/planning/round2/DEF2-laneE.md	29	CLAIM	ref				
CLAIM-EH-11	docs/planning/round2/DEF2-laneE.md	29	CLAIM	ref				
CLAIM-EH-12	docs/planning/round2/DEF2-laneE.md	29	CLAIM	ref				
CLAIM-04	docs/planning/round2/DEF2-laneE.md	30	CLAIM	ref				
CLAIM-10	docs/planning/round2/DEF2-laneE.md	30	CLAIM	ref				
CLAIM-07	docs/planning/round2/DEF2-laneE.md	30	CLAIM	ref				
UNK-05	docs/planning/round2/DEF2-laneE.md	35	UNK	ref				
CLAIM-4	docs/planning/round2/DEF2-laneE.md	36	CLAIM	ref				
CLAIM-EH-14	docs/planning/round2/DEF2-laneE.md	37	CLAIM	ref				
CLAIM-12	docs/planning/round2/DEF2-laneE.md	38	CLAIM	ref	CONTESTED			
GATE-EH-3	docs/planning/round2/DEF2-laneE.md	42	GATE	ref				
CLAIM-EH-13	docs/planning/round2/DEF2-laneE.md	42	CLAIM	ref				
GATE-007	docs/planning/round2/DEF2-laneE.md	42	GATE	ref				
CLAIM-12	docs/planning/round2/DEF2-laneE.md	42	CLAIM	ref				
CLAIM-3	docs/planning/round2/DEF2-laneE.md	42	CLAIM	ref				
CLAIM-EH-13	docs/planning/round2/DEF2-laneE.md	42	CLAIM	ref				
DEF2-E-2	docs/planning/round2/DEF2-laneE.md	44	DEF	ref	Tier:T3	P2	FIXED	docs/planning/round2/INTEGRATION2.md
GATE-IE-01	docs/planning/round2/DEF2-laneE.md	46	GATE	ref				
GATE-001	docs/planning/round2/DEF2-laneE.md	46	GATE	ref				
GATE-005	docs/planning/round2/DEF2-laneE.md	46	GATE	ref				
GATE-SB-1	docs/planning/round2/DEF2-laneE.md	46	GATE	ref				
GATE-007	docs/planning/round2/DEF2-laneE.md	46	GATE	ref				
GATE-SB-4	docs/planning/round2/DEF2-laneE.md	46	GATE	ref				
GATE-007	docs/planning/round2/DEF2-laneE.md	46	GATE	ref				
GATE-GR-01	docs/planning/round2/DEF2-laneE.md	46	GATE	ref				
GATE-011	docs/planning/round2/DEF2-laneE.md	46	GATE	ref				
DEF2-F-5	docs/planning/round2/DEF2-laneF.md	39	DEF	ref		P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-F-6	docs/planning/round2/DEF2-laneF.md	39	DEF	ref		P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-F-7	docs/planning/round2/DEF2-laneF.md	44	DEF	ref		P1	FIXED	docs/planning/round2/INTEGRATION2.md
UNK-DW-4	docs/planning/round2/DEF2-laneF.md	48	UNK	ref				
DEF2-F-15	docs/planning/round2/DEF2-laneF.md	49	DEF	ref		P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-F-18	docs/planning/round2/DEF2-laneF.md	54	DEF	ref		P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-F-1	docs/planning/round2/DEF2-laneF.md	60	DEF	def	P1	P1	FIXED	docs/planning/round2/INTEGRATION2.md
GATE-VA-1	docs/planning/round2/DEF2-laneF.md	61	GATE	ref				
GATE-VA-2	docs/planning/round2/DEF2-laneF.md	63	GATE	ref				
GATE-VA-3	docs/planning/round2/DEF2-laneF.md	63	GATE	ref				
GATE-013	docs/planning/round2/DEF2-laneF.md	63	GATE	ref				
GATE-VA-1	docs/planning/round2/DEF2-laneF.md	66	GATE	ref				
GATE-VA-4	docs/planning/round2/DEF2-laneF.md	67	GATE	ref				
GATE-VA-2	docs/planning/round2/DEF2-laneF.md	67	GATE	ref				
GATE-013	docs/planning/round2/DEF2-laneF.md	67	GATE	ref				
DEF2-F-2	docs/planning/round2/DEF2-laneF.md	71	DEF	def	P1	P1	FIXED	docs/planning/round2/INTEGRATION2.md
GATE-OBS-INGEST	docs/planning/round2/DEF2-laneF.md	74	GATE	ref	Decl:advisory			
GATE-OBS-PRICE	docs/planning/round2/DEF2-laneF.md	74	GATE	ref	Decl:advisory			
GATE-010	docs/planning/round2/DEF2-laneF.md	76	GATE	ref	Decl:load-bearing			
GATE-014	docs/planning/round2/DEF2-laneF.md	77	GATE	ref	Decl:universal;Decl:advisory			
GATE-018	docs/planning/round2/DEF2-laneF.md	77	GATE	ref	Decl:universal;Decl:advisory			
GATE-OBS-INGEST	docs/planning/round2/DEF2-laneF.md	78	GATE	ref	Decl:load-bearing			
GATE-OBS-PRICE	docs/planning/round2/DEF2-laneF.md	78	GATE	ref	Decl:load-bearing			
DEF2-F-3	docs/planning/round2/DEF2-laneF.md	81	DEF	def	P1	P1	FIXED	docs/planning/round2/INTEGRATION2.md
GATE-FT-03	docs/planning/round2/DEF2-laneF.md	82	GATE	ref	Decl:load-bearing;Decl:advisory			
GATE-012	docs/planning/round2/DEF2-laneF.md	83	GATE	ref				
GATE-012	docs/planning/round2/DEF2-laneF.md	84	GATE	ref	Decl:load-bearing			
GATE-014	docs/planning/round2/DEF2-laneF.md	84	GATE	ref	Decl:load-bearing			
GATE-018	docs/planning/round2/DEF2-laneF.md	85	GATE	ref	Decl:universal;Decl:advisory;Decl:load-bearing			
GATE-FT-03	docs/planning/round2/DEF2-laneF.md	85	GATE	ref	Decl:universal;Decl:advisory;Decl:load-bearing			
DEF2-F-4	docs/planning/round2/DEF2-laneF.md	87	DEF	def	P1	P1	FIXED	docs/planning/round2/INTEGRATION2.md
GATE-VA-1	docs/planning/round2/DEF2-laneF.md	88	GATE	ref				
GATE-VA-4	docs/planning/round2/DEF2-laneF.md	89	GATE	ref	Decl:load-bearing;Decl:advisory			
GATE-013	docs/planning/round2/DEF2-laneF.md	90	GATE	ref	Decl:universal			
GATE-014	docs/planning/round2/DEF2-laneF.md	90	GATE	ref	Decl:universal			
GATE-013	docs/planning/round2/DEF2-laneF.md	91	GATE	ref	Decl:load-bearing;Decl:universal			
GATE-014	docs/planning/round2/DEF2-laneF.md	91	GATE	ref	Decl:load-bearing;Decl:universal			
GATE-VA-1	docs/planning/round2/DEF2-laneF.md	92	GATE	ref				
GATE-VA-4	docs/planning/round2/DEF2-laneF.md	92	GATE	ref				
DEF2-F-5	docs/planning/round2/DEF2-laneF.md	94	DEF	def	P1	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-F-6	docs/planning/round2/DEF2-laneF.md	108	DEF	def	P1	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-F-7	docs/planning/round2/DEF2-laneF.md	117	DEF	def	P1	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-F-8	docs/planning/round2/DEF2-laneF.md	133	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
REQ-CI-COST	docs/planning/round2/DEF2-laneF.md	136	REQ	ref				
DEF2-F-9	docs/planning/round2/DEF2-laneF.md	139	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-F-10	docs/planning/round2/DEF2-laneF.md	143	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-F-11	docs/planning/round2/DEF2-laneF.md	147	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
GATE-OBS-SEMCONV	docs/planning/round2/DEF2-laneF.md	148	GATE	ref				
GATE-OBS-COMPLETE	docs/planning/round2/DEF2-laneF.md	148	GATE	ref				
GATE-010	docs/planning/round2/DEF2-laneF.md	149	GATE	ref				
GATE-OBS-INGEST	docs/planning/round2/DEF2-laneF.md	149	GATE	ref				
GATE-OBS-PRICE	docs/planning/round2/DEF2-laneF.md	150	GATE	ref				
GATE-OBS-SEMCONV	docs/planning/round2/DEF2-laneF.md	150	GATE	ref				
GATE-OBS-COMPLETE	docs/planning/round2/DEF2-laneF.md	150	GATE	ref				
GATE-010	docs/planning/round2/DEF2-laneF.md	151	GATE	ref				
DEF2-F-12	docs/planning/round2/DEF2-laneF.md	153	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
UNK-OBS-005	docs/planning/round2/DEF2-laneF.md	155	UNK	ref				
UNK-OBS-005	docs/planning/round2/DEF2-laneF.md	156	UNK	ref				
DEF2-F-13	docs/planning/round2/DEF2-laneF.md	158	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-F-14	docs/planning/round2/DEF2-laneF.md	166	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-F-15	docs/planning/round2/DEF2-laneF.md	172	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-F-16	docs/planning/round2/DEF2-laneF.md	184	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-F-17	docs/planning/round2/DEF2-laneF.md	192	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-F-18	docs/planning/round2/DEF2-laneF.md	199	DEF	def	P2	P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-F-2	docs/planning/round2/DEF2-laneF.md	211	DEF	ref		P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-F-8	docs/planning/round2/DEF2-laneF.md	216	DEF	ref		P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-F-13	docs/planning/round2/DEF2-laneF.md	217	DEF	ref		P2	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-A-1	docs/planning/round2/INTEGRATION2.md	19	DEF	ref	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-A-2	docs/planning/round2/INTEGRATION2.md	20	DEF	ref	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-A-3	docs/planning/round2/INTEGRATION2.md	21	DEF	ref	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-A-7	docs/planning/round2/INTEGRATION2.md	22	DEF	ref	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-B-1	docs/planning/round2/INTEGRATION2.md	23	DEF	ref	FIXED;Tier:T0;Tier:T3	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-B-2	docs/planning/round2/INTEGRATION2.md	24	DEF	ref	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
GATE-004	docs/planning/round2/INTEGRATION2.md	24	GATE	ref	FIXED			
DEF2-B-3	docs/planning/round2/INTEGRATION2.md	25	DEF	ref	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
UNK-2	docs/planning/round2/INTEGRATION2.md	25	UNK	ref	FIXED			
DEF2-B-4	docs/planning/round2/INTEGRATION2.md	26	DEF	ref	FIXED;Decl:load-bearing;Decl:advisory	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-B-5	docs/planning/round2/INTEGRATION2.md	27	DEF	ref	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-B-6	docs/planning/round2/INTEGRATION2.md	28	DEF	ref	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-B-7	docs/planning/round2/INTEGRATION2.md	29	DEF	ref	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
DEF2-B-8	docs/planning/round2/INTEGRATION2.md	30	DEF	ref	FIXED	P1	FIXED	docs/planning/round2/INTEGRATION2.md
