# rigor-atlas evidence check for TIER-MAP.md TM-RA-1 / TM-RA-10, written 2026-09-25 by search/tools/quote-check.mjs ra (format 1)
# source: rigor-atlas DB snapshot sha256=881cce40223af3079311f3390bfa851ff6b36aa792fcc225d45fd12ab91d366f; each file read with git at its repository's pinned commit (repos.sha) from [LOCAL_MIRROR]; quote text is not stored, only the first 16 hex of its sha256
# techniques: KNOW with at least one code evidence path, forks excluded: 1412; TM-RA-1 1412 (of which 11 only through a relocated-once path, N4); TM-RA-10 0
# evidence paths checked: 3478; raw states CURRENT 3397, RELOCATED 73, STALE 8
technique_id	repo	commit	path	line	quote_sha16	raw_state	occurrences	found_at	normalized	technique_rule
ra:technique:process_triage/bayes-theorem/7dbbdf3f	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-common/src/categories.rs	7	dd3d3bddae753ab0	CURRENT	1	7-7	CURRENT	TM-RA-1
ra:technique:process_triage/benjamini-hochberg/dfe55a71	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/decision/fdr_selection.rs	162	bc958bfac8cae828	CURRENT	1	162-162	CURRENT	TM-RA-1
ra:technique:process_triage/benjamini-hochberg/dfe55a71	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/decision/fdr_selection.rs	163	e84e65ba6dbd39fb	CURRENT	1	163-163	CURRENT	TM-RA-1
ra:technique:process_triage/benjamini-hochberg/dfe55a71	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/session/fleet.rs	391	dd68f89164b2b8fc	CURRENT	1	391-391	CURRENT	TM-RA-1
ra:technique:process_triage/benjamini-hochberg/dfe55a71	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/session/fleet.rs	393	48c475cf03b8e0af	CURRENT	1	393-393	CURRENT	TM-RA-1
ra:technique:process_triage/beta-bernoulli/ca3aa5bd	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/posterior.rs	591	5ebc87bcc9e00434	CURRENT	1	591-591	CURRENT	TM-RA-1
ra:technique:process_triage/beta-bernoulli/ca3aa5bd	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/posterior.rs	646	fdf40a7e767e6bc0	CURRENT	1	646-646	CURRENT	TM-RA-1
ra:technique:process_triage/beta-bernoulli/ca3aa5bd	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-config/src/priors.rs	84	2634411d39dc2f4f	CURRENT	1	84-84	CURRENT	TM-RA-1
ra:technique:process_triage/beta-bernoulli/ca3aa5bd	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/collect/tick_delta.rs	10	0fbecc7a3efb9bd6	CURRENT	1	10-10	CURRENT	TM-RA-1
ra:technique:process_triage/bocpd-run-length/b90580d4	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/bocpd.rs	16	d8fd6a3414de5775	CURRENT	1	16-16	CURRENT	TM-RA-1
ra:technique:process_triage/bocpd-run-length/b90580d4	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/bocpd.rs	20	4ce18dabaf38ee50	CURRENT	1	20-20	CURRENT	TM-RA-1
ra:technique:process_triage/brier-score/9e695dd0	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/calibrate/metrics.rs	139	c1108d01dabe8ae7	CURRENT	1	139-139	CURRENT	TM-RA-1
ra:technique:process_triage/brier-score/9e695dd0	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/calibrate/metrics.rs	191	3c276481b27e624a	CURRENT	1	191-191	CURRENT	TM-RA-1
ra:technique:process_triage/brier-score/9e695dd0	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/calibrate/mod.rs	1	a79457d5a34ef623	CURRENT	1	1-1	CURRENT	TM-RA-1
ra:technique:process_triage/causal-inference/a7db72e3	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/decision/ope.rs	11	d2ace170cd6018b6	CURRENT	1	11-11	CURRENT	TM-RA-1
ra:technique:process_triage/causal-inference/a7db72e3	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/decision/ope.rs	254	5ab104832fb51cd2	CURRENT	1	254-254	CURRENT	TM-RA-1
ra:technique:process_triage/causal-inference/a7db72e3	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/decision/ope.rs	37	e943a78859ad8cf7	CURRENT	1	37-37	CURRENT	TM-RA-1
ra:technique:process_triage/conformal-prediction/751d025a	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/conformal.rs	250	a11e104cd920c131	CURRENT	1	250-250	CURRENT	TM-RA-1
ra:technique:process_triage/conformal-prediction/751d025a	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/conformal.rs	251	1a50243a586c8a87	CURRENT	1	251-251	CURRENT	TM-RA-1
ra:technique:process_triage/conformal-prediction/751d025a	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/conformal.rs	71	3a55782389e22eb7	CURRENT	1	71-71	CURRENT	TM-RA-1
ra:technique:process_triage/conformal-prediction/751d025a	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/conformal.rs	10	379ec7689fba56d8	CURRENT	1	10-10	CURRENT	TM-RA-1
ra:technique:process_triage/congestion-control-backoff/d9b048ac	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/decision/enforcer.rs	638	d51b058240c2b134	CURRENT	1	638-638	CURRENT	TM-RA-1
ra:technique:process_triage/congestion-control-backoff/d9b048ac	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/action/recovery.rs	74	5f252354c22c1f2b	CURRENT	1	74-74	CURRENT	TM-RA-1
ra:technique:process_triage/context-tree-weighting/068e8832	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/ctw.rs	17	d0e286f8ebec3aa2	CURRENT	1	17-17	CURRENT	TM-RA-1
ra:technique:process_triage/context-tree-weighting/068e8832	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/ctw.rs	21	46b41cb57abba6bf	CURRENT	1	21-21	CURRENT	TM-RA-1
ra:technique:process_triage/context-tree-weighting/068e8832	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/ctw.rs	511	e3b34b2160ba1696	CURRENT	1	511-511	CURRENT	TM-RA-1
ra:technique:process_triage/count-min-sketch/d26d2762	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/sketches.rs	91	cf8dfd8fed38b83c	CURRENT	1	91-91	CURRENT	TM-RA-1
ra:technique:process_triage/count-min-sketch/d26d2762	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/sketches.rs	92	21bebbb5f53b9596	CURRENT	1	92-92	CURRENT	TM-RA-1
ra:technique:process_triage/count-min-sketch/d26d2762	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/sketches.rs	20	954b650ac4b0c731	CURRENT	1	20-20	CURRENT	TM-RA-1
ra:technique:process_triage/count-min-sketch/d26d2762	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/sketches.rs	148	d2a401f34796c439	CURRENT	1	148-148	CURRENT	TM-RA-1
ra:technique:process_triage/cryptographic-primitives/643c6a20	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-bundle/src/manifest.rs	5	a2fc87d08ac1a5d8	CURRENT	1	5-5	CURRENT	TM-RA-1
ra:technique:process_triage/cryptographic-primitives/643c6a20	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-bundle/src/manifest.rs	44	456b1aed4833050a	CURRENT	1	44-44	CURRENT	TM-RA-1
ra:technique:process_triage/cvar-rockafellar-uryasev/0d33a416	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/decision/cvar.rs	11	e73ddd1687dca105	CURRENT	1	11-11	CURRENT	TM-RA-1
ra:technique:process_triage/cvar-rockafellar-uryasev/0d33a416	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/decision/cvar.rs	14	d56b3b229528c7d1	CURRENT	1	14-14	CURRENT	TM-RA-1
ra:technique:process_triage/e-value/b55a83c2	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/martingale.rs	451	41ff4d3b4cab6999	CURRENT	1	451-451	CURRENT	TM-RA-1
ra:technique:process_triage/e-value/b55a83c2	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/martingale.rs	452	65adf394e1d6db09	CURRENT	1	452-452	CURRENT	TM-RA-1
ra:technique:process_triage/e-value/b55a83c2	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/martingale.rs	509	0c952a129120fca8	CURRENT	1	509-509	CURRENT	TM-RA-1
ra:technique:process_triage/e-value/b55a83c2	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/decision/martingale_gates.rs	4	092955bdcd1da90a	CURRENT	1	4-4	CURRENT	TM-RA-1
ra:technique:process_triage/e-value/b55a83c2	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/decision/martingale_gates.rs	124	832a089fea6db3ae	CURRENT	1	124-124	CURRENT	TM-RA-1
ra:technique:process_triage/ewma/6d95d3eb	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/daemon/triggers.rs	1	23fe9d99cf9ef5c9	CURRENT	1	1-1	CURRENT	TM-RA-1
ra:technique:process_triage/ewma/6d95d3eb	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/daemon/triggers.rs	6	6ec300336f311ef2	CURRENT	1	6-6	CURRENT	TM-RA-1
ra:technique:process_triage/generalized-pareto-pot/c548ac55	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/evt.rs	12	b5c314075f961aa6	CURRENT	1	12-12	CURRENT	TM-RA-1
ra:technique:process_triage/generalized-pareto-pot/c548ac55	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/evt.rs	3	78bfd21f209eb2b2	CURRENT	1	3-3	CURRENT	TM-RA-1
ra:technique:process_triage/gittins-index/34f07ebc	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/decision/wonham_gittins.rs	442	77f738785b997425	CURRENT	1	442-442	CURRENT	TM-RA-1
ra:technique:process_triage/gittins-index/34f07ebc	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/decision/wonham_gittins.rs	25	ae4d94766dbadb5c	CURRENT	1	25-25	CURRENT	TM-RA-1
ra:technique:process_triage/gittins-index/34f07ebc	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/decision/wonham_gittins.rs	455	c58104bc06fbb268	CURRENT	1	455-455	CURRENT	TM-RA-1
ra:technique:process_triage/gittins-index/34f07ebc	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/decision/wonham_gittins.rs	457	c7b733e6d9fd9cf6	CURRENT	1	457-457	CURRENT	TM-RA-1
ra:technique:process_triage/hawkes-process/3a9e6965	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/hawkes.rs	10	39bde6d434283415	CURRENT	1	10-10	CURRENT	TM-RA-1
ra:technique:process_triage/hawkes-process/3a9e6965	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/hawkes.rs	20	596c448d07ded635	CURRENT	1	20-20	CURRENT	TM-RA-1
ra:technique:process_triage/information-geometry-optimal-transport/d78419e4	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/decision/dro.rs	240	dcc9b5ab3057409a	CURRENT	1	240-240	CURRENT	TM-RA-1
ra:technique:process_triage/information-geometry-optimal-transport/d78419e4	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/decision/dro.rs	236	c990b6928ad5d839	CURRENT	1	236-236	CURRENT	TM-RA-1
ra:technique:process_triage/information-geometry-optimal-transport/d78419e4	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/decision/dro.rs	45	39f1442a2acf23d9	CURRENT	1	45-45	CURRENT	TM-RA-1
ra:technique:process_triage/information-geometry-optimal-transport/d78419e4	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/wasserstein.rs	310	9c4bc03235c500a9	CURRENT	1	310-310	CURRENT	TM-RA-1
ra:technique:process_triage/kalman-filter/2184377a	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/calibrate/kalman.rs	216	95ce61002c9076c7	CURRENT	1	216-216	CURRENT	TM-RA-1
ra:technique:process_triage/kalman-filter/2184377a	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/calibrate/kalman.rs	248	39912ca630bb90b7	CURRENT	1	248-248	CURRENT	TM-RA-1
ra:technique:process_triage/kalman-filter/2184377a	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/calibrate/kalman.rs	256	501d0d4db0b66092	CURRENT	1	256-256	CURRENT	TM-RA-1
ra:technique:process_triage/lipschitz-continuity/9dca38fc	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/decision/dro.rs	234	dc4f0cc8be0b7dc6	CURRENT	1	234-234	CURRENT	TM-RA-1
ra:technique:process_triage/lipschitz-continuity/9dca38fc	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/decision/dro.rs	74	d6a2959e0f844e80	CURRENT	1	74-74	CURRENT	TM-RA-1
ra:technique:process_triage/poisson-process/08aeddca	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/queueing.rs	192	ba791bce3e1d55cf	CURRENT	1	192-192	CURRENT	TM-RA-1
ra:technique:process_triage/poisson-process/08aeddca	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/queueing.rs	194	b39a6620790309d4	CURRENT	1	194-194	CURRENT	TM-RA-1
ra:technique:process_triage/poisson-process/08aeddca	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/compound_poisson.rs	3	cfe9c04bbd2aecb3	CURRENT	1	3-3	CURRENT	TM-RA-1
ra:technique:process_triage/rm-checked-arithmetic/9dff1a95	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/action/prechecks.rs	533	0b909a211fc98d05	CURRENT	1	533-533	CURRENT	TM-RA-1
ra:technique:process_triage/rm-checked-arithmetic/9dff1a95	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/sketches.rs	162	9ec5f428f6fcf573	CURRENT	1	162-162	CURRENT	TM-RA-1
ra:technique:process_triage/rm-error-taxonomy/6e9c321d	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-common/src/error.rs	271	1e5af8c47496aa10	CURRENT	1	271-271	CURRENT	TM-RA-1
ra:technique:process_triage/rm-error-taxonomy/6e9c321d	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-common/src/error.rs	189	afbb77389e703b5f	CURRENT	1	189-189	CURRENT	TM-RA-1
ra:technique:process_triage/rm-error-taxonomy/6e9c321d	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-common/src/error.rs	367	4af5eec7c31a4cc6	CURRENT	1	367-367	CURRENT	TM-RA-1
ra:technique:process_triage/rm-evidence-receipts/90524e3a	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/audit/mod.rs	10	f9efd4e0ed78bd7d	CURRENT	1	10-10	CURRENT	TM-RA-1
ra:technique:process_triage/rm-evidence-receipts/90524e3a	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/audit/entry.rs	134	6c616f295ddd2cc5	CURRENT	1	134-134	CURRENT	TM-RA-1
ra:technique:process_triage/rm-evidence-receipts/90524e3a	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-bundle/src/reader.rs	213	4034e2548ad5e0f0	CURRENT	1	213-213	CURRENT	TM-RA-1
ra:technique:process_triage/rm-fuzzing/65c96587	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	fuzz/fuzz_targets/fuzz_bundle_reader.rs	8	b2e4198b265bf7c8	CURRENT	1	8-8	CURRENT	TM-RA-1
ra:technique:process_triage/rm-property-testing/102de398	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/tests/decision_properties.rs	1	8f776bbbb3dc3ce4	CURRENT	1	1-1	CURRENT	TM-RA-1
ra:technique:process_triage/rm-property-testing/102de398	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/tests/decision_properties.rs	3	d5b56029f44d379a	CURRENT	1	3-3	CURRENT	TM-RA-1
ra:technique:process_triage/safe-bayes-tempering/a0aaddde	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/robust.rs	14	aff34cd540f1e44c	CURRENT	1	14-14	CURRENT	TM-RA-1
ra:technique:process_triage/safe-bayes-tempering/a0aaddde	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/robust.rs	16	54d25a00ebbd6dbc	CURRENT	1	16-16	CURRENT	TM-RA-1
ra:technique:process_triage/safe-bayes-tempering/a0aaddde	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/posterior.rs	588	79a19fb8fe3266c0	CURRENT	1	588-588	CURRENT	TM-RA-1
ra:technique:process_triage/sequential-decision-optimal-stopping/34bbff06	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/decision/expected_loss.rs	562	c59e6b066b7247e7	CURRENT	1	562-562	CURRENT	TM-RA-1
ra:technique:process_triage/sequential-decision-optimal-stopping/34bbff06	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/decision/expected_loss.rs	291	61f4ffa438402aab	CURRENT	1	291-291	CURRENT	TM-RA-1
ra:technique:process_triage/sequential-decision-optimal-stopping/34bbff06	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-common/src/config/policy.rs	29	3d696228a5c87ced	CURRENT	1	29-29	CURRENT	TM-RA-1
ra:technique:process_triage/signal-handling-process-semantics/e4b92f3e	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/action/signal.rs	203	bfe07d21e138ad8a	CURRENT	1	203-203	CURRENT	TM-RA-1
ra:technique:process_triage/signal-handling-process-semantics/e4b92f3e	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/action/signal.rs	221	b86479ee4791e27d	CURRENT	1	221-221	CURRENT	TM-RA-1
ra:technique:process_triage/signal-handling-process-semantics/e4b92f3e	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/action/signal.rs	224	dde04c231400fa76	CURRENT	1	224-224	CURRENT	TM-RA-1
ra:technique:process_triage/signal-handling-process-semantics/e4b92f3e	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/action/signal.rs	227	2605d82b8dcf2993	CURRENT	1	227-227	CURRENT	TM-RA-1
ra:technique:process_triage/signal-handling-process-semantics/e4b92f3e	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-common/src/id.rs	32	c4715202c74b1396	CURRENT	1	32-32	CURRENT	TM-RA-1
ra:technique:process_triage/special-functions/3a94fe91	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-math/src/math/stable.rs	121	74d6fb9fd2279138	CURRENT	1	121-121	CURRENT	TM-RA-1
ra:technique:process_triage/special-functions/3a94fe91	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-math/src/math/gamma.rs	21	30c8cc699594231e	CURRENT	1	21-21	CURRENT	TM-RA-1
ra:technique:process_triage/special-functions/3a94fe91	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-math/src/math/beta.rs	4	dcd9b5ec08cfb72c	CURRENT	1	4-4	CURRENT	TM-RA-1
ra:technique:process_triage/submodular-greedy-maximization/852b5d55	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/decision/submodular.rs	5	ff209109036baa0d	CURRENT	1	5-5	CURRENT	TM-RA-1
ra:technique:process_triage/submodular-greedy-maximization/852b5d55	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/decision/submodular.rs	6	24f1d9032fa94d64	CURRENT	1	6-6	CURRENT	TM-RA-1
ra:technique:process_triage/survival-analysis/431dc47f	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/hazard.rs	15	4c61a18804fe3331	CURRENT	1	15-15	CURRENT	TM-RA-1
ra:technique:process_triage/survival-analysis/431dc47f	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/hazard.rs	285	40abc12b0c54c65e	CURRENT	1	285-285	CURRENT	TM-RA-1
ra:technique:process_triage/survival-analysis/431dc47f	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-common/src/config/priors.rs	302	e3351d8bf0952fb5	CURRENT	1	302-302	CURRENT	TM-RA-1
ra:technique:process_triage/t-digest/19a75065	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/sketches.rs	627	bf799c0414153247	CURRENT	1	627-627	CURRENT	TM-RA-1
ra:technique:process_triage/t-digest/19a75065	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/sketches.rs	625	3a96b935b727fae9	CURRENT	1	625-625	CURRENT	TM-RA-1
ra:technique:process_triage/t-digest/19a75065	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/sketches.rs	15	70d07dcc373fc27f	CURRENT	1	15-15	CURRENT	TM-RA-1
ra:technique:process_triage/t-digest/19a75065	process_triage	27698ad276305df91bd97b504fe6d5b546da5705	crates/pt-core/src/inference/sketches.rs	1330	62fe0ac94bbe559f	CURRENT	1	1330-1330	CURRENT	TM-RA-1
ra:technique:rano/filesystem-semantics/1560719d	rano	43ac614eaa11ec3dca22b030517b257923114e71	src/main.rs	6238	8da25ae9aeac4bce	CURRENT	1	6238-6238	CURRENT	TM-RA-1
ra:technique:rano/filesystem-semantics/1560719d	rano	43ac614eaa11ec3dca22b030517b257923114e71	src/main.rs	6242	b750d13cee5ecf13	RELOCATED	2	6241-6241,7156-7156	CANNOT_DETERMINE	TM-RA-1
ra:technique:rano/proc-socket-inode-attribution/68829a49	rano	43ac614eaa11ec3dca22b030517b257923114e71	src/main.rs	5778	fd2792b2abf53a18	CURRENT	1	5778-5778	CURRENT	TM-RA-1
ra:technique:rano/proc-socket-inode-attribution/68829a49	rano	43ac614eaa11ec3dca22b030517b257923114e71	src/main.rs	5783	dacb57f795b5af33	CURRENT	1	5783-5783	CURRENT	TM-RA-1
ra:technique:rano/proc-socket-inode-attribution/68829a49	rano	43ac614eaa11ec3dca22b030517b257923114e71	src/main.rs	1731	e6be11512d4656cd	CURRENT	1	1731-1731	CURRENT	TM-RA-1
ra:technique:rano/rm-evidence-receipts/4769c6b1	rano	43ac614eaa11ec3dca22b030517b257923114e71	src/main.rs	8181	513bf992570529ed	RELOCATED	1	8182-8182	CURRENT+line_relocated	TM-RA-1
ra:technique:rano/rm-evidence-receipts/4769c6b1	rano	43ac614eaa11ec3dca22b030517b257923114e71	src/main.rs	8187	2af11768802a8e73	RELOCATED	1	8188-8188	CURRENT+line_relocated	TM-RA-1
ra:technique:rano/wal-aries/ce966378	rano	43ac614eaa11ec3dca22b030517b257923114e71	src/main.rs	8277	424ae722b5750e8e	RELOCATED	1	8278-8278	CURRENT+line_relocated	TM-RA-1
ra:technique:rano/wal-aries/ce966378	rano	43ac614eaa11ec3dca22b030517b257923114e71	src/main.rs	8278	d78bc7aaa3ec2208	RELOCATED	1	8279-8279	CURRENT+line_relocated	TM-RA-1
ra:technique:rano/wal-aries/ce966378	rano	43ac614eaa11ec3dca22b030517b257923114e71	src/main.rs	8279	1dc0bc1eb9f57850	RELOCATED	2	8280-8280,8395-8395	CANNOT_DETERMINE	TM-RA-1
ra:technique:remote_compilation_helper/bitemporal-data/5bce74dd	remote_compilation_helper	17a8718fe7da3821beee357fd742a78fe2b67680	rabs-action/src/serving_transitions.rs	20	bec9f1e9957a2cd8	CURRENT	1	20-20	CURRENT	TM-RA-1
ra:technique:remote_compilation_helper/bitemporal-data/5bce74dd	remote_compilation_helper	17a8718fe7da3821beee357fd742a78fe2b67680	rabs-cas/src/metadata_store.rs	26	8ff3396ccfd8f8fe	CURRENT	1	26-26	CURRENT	TM-RA-1
ra:technique:remote_compilation_helper/cache-replacement/b102803b	remote_compilation_helper	17a8718fe7da3821beee357fd742a78fe2b67680	rabs-cas/src/gc.rs	19	75282b80cd911690	CURRENT	1	19-19	CURRENT	TM-RA-1
ra:technique:remote_compilation_helper/cache-replacement/b102803b	remote_compilation_helper	17a8718fe7da3821beee357fd742a78fe2b67680	rabs-cas/src/serving_state.rs	13	b082cfa97a8df2cb	CURRENT	1	13-13	CURRENT	TM-RA-1
ra:technique:remote_compilation_helper/capability-security/003f0c3b	remote_compilation_helper	17a8718fe7da3821beee357fd742a78fe2b67680	rabs-protocol/src/capability_tokens.rs	4	3517bf5b28fe4d28	CURRENT	1	4-4	CURRENT	TM-RA-1
ra:technique:remote_compilation_helper/capability-security/003f0c3b	remote_compilation_helper	17a8718fe7da3821beee357fd742a78fe2b67680	rabs-protocol/src/authority_matrix.rs	128	147615197eab54ab	CURRENT	1	128-128	CURRENT	TM-RA-1
ra:technique:remote_compilation_helper/compression-algorithms/188cd477	remote_compilation_helper	17a8718fe7da3821beee357fd742a78fe2b67680	rabs-cas/src/compression_policy.rs	1	0e0fbb2aa977d7b1	CURRENT	1	1-1	CURRENT	TM-RA-1
ra:technique:remote_compilation_helper/compression-algorithms/188cd477	remote_compilation_helper	17a8718fe7da3821beee357fd742a78fe2b67680	rabs-cas/src/blob_store.rs	68	52a33b81b5de510f	CURRENT	1	68-68	CURRENT	TM-RA-1
ra:technique:remote_compilation_helper/content-defined-chunking/43831118	remote_compilation_helper	17a8718fe7da3821beee357fd742a78fe2b67680	rabs-cas/src/chunking.rs	4	9f36d8c75a7c4778	CURRENT	1	4-4	CURRENT	TM-RA-1
ra:technique:remote_compilation_helper/content-defined-chunking/43831118	remote_compilation_helper	17a8718fe7da3821beee357fd742a78fe2b67680	rabs-cas/src/chunking.rs	100	32e477f823e1a87d	CURRENT	1	100-100	CURRENT	TM-RA-1
ra:technique:remote_compilation_helper/content-defined-chunking/43831118	remote_compilation_helper	17a8718fe7da3821beee357fd742a78fe2b67680	rabs-cas/src/chunking.rs	101	dc2228503a789706	CURRENT	1	101-101	CURRENT	TM-RA-1
ra:technique:remote_compilation_helper/dag-scheduling-critical-path/b00348aa	remote_compilation_helper	17a8718fe7da3821beee357fd742a78fe2b67680	rabs-scheduler/src/critical_path.rs	22	c4d26d6fb286a975	CURRENT	1	22-22	CURRENT	TM-RA-1
ra:technique:remote_compilation_helper/dag-scheduling-critical-path/b00348aa	remote_compilation_helper	17a8718fe7da3821beee357fd742a78fe2b67680	rabs-key/src/action_dag.rs	93	95f4d72a65723fe2	CURRENT	1	93-93	CURRENT	TM-RA-1
